category,category_label,name,legal_name,town
sadik,Детский сад,1245 detskiy sad kombinirovannogo vida dlya detey s zaderzhkoy psihicheskogo razvitiya s yaselnymi,1245 detskiy sad kombinirovannogo vida dlya detey s zaderzhkoy psihicheskogo razvitiya s yaselnymi,
sadik,Детский сад,1246 detskiy sad kombinirovannogo vida dlya detey s narusheniem opornodvigatelnogo apparata,1246 detskiy sad kombinirovannogo vida dlya detey s narusheniem opornodvigatelnogo apparata,
sadik,Детский сад,1247 detskiy sad kombinirovannogo vida dlya detey s narusheniem opornodvigatelnogo apparata,1247 detskiy sad kombinirovannogo vida dlya detey s narusheniem opornodvigatelnogo apparata,
sadik,Детский сад,1249 detskiy sad s yaselnymi gruppami,1249 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1251 detskiy sad fizkulturnoozdorovitelnyy i intellektualnogo razvitiya,1251 detskiy sad fizkulturnoozdorovitelnyy i intellektualnogo razvitiya,
sadik,Детский сад,1251 detskiy sad kompensiruuschego vida,1251 detskiy sad kompensiruuschego vida,
sadik,Детский сад,1252 detskiy sad kombinirovannogo vida,1252 detskiy sad kombinirovannogo vida,
sadik,Детский сад,1254 detskiy sad,1254 detskiy sad,
sadik,Детский сад,1255 detskiy sad s yaselnymi gruppami,1255 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1257 detskiy sad s yaselnymi gruppami,1257 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1259 detskiy sad kompensiruuschego vida dlya detey s narusheniem rechi,1259 detskiy sad kompensiruuschego vida dlya detey s narusheniem rechi,
sadik,Детский сад,1260 detskiy sad,1260 detskiy sad,
sadik,Детский сад,1262 detskiy sad,1262 detskiy sad,
sadik,Детский сад,1262 detskiy sad 1518,1262 detskiy sad 1518,
sadik,Детский сад,1263 detskiy sad,1263 detskiy sad,
sadik,Детский сад,1263 detskiy sad 3192,1263 detskiy sad 3192,
sadik,Детский сад,1264 detskiy sad,1264 detskiy sad,
sadik,Детский сад,1264 detskiy sad kombinirovannogo vida s logopedicheskimi gruppami,1264 detskiy sad kombinirovannogo vida s logopedicheskimi gruppami,
sadik,Детский сад,1265 detskiy sad kompensiruuschego vida sanatornoozdorovitelnyy s yaselnymi gruppami,1265 detskiy sad kompensiruuschego vida sanatornoozdorovitelnyy s yaselnymi gruppami,
sadik,Детский сад,1266 detskiy sad s ortopedicheskimi gruppami,1266 detskiy sad s ortopedicheskimi gruppami,
sadik,Детский сад,1267 detskiy sad,1267 detskiy sad,
sadik,Детский сад,1268 detskiy sad,1268 detskiy sad,
sadik,Детский сад,1269 detskiy sad kombinirovannogo vida s logopedicheskimi i yaselnymi gruppami,1269 detskiy sad kombinirovannogo vida s logopedicheskimi i yaselnymi gruppami,
sadik,Детский сад,1272 detskiy sad s yaselnymi gruppami,1272 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1273 detskiy sad kombinirovannogo vida logopedicheskiy,1273 detskiy sad kombinirovannogo vida logopedicheskiy,
sadik,Детский сад,1274 detskiy sad kruglosutochnyy s yaselnymi gruppami,1274 detskiy sad kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,1275 detskiy sad,1275 detskiy sad,
sadik,Детский сад,1275 detskiy sad kombinirovannogo vida s yaselnymi gruppami,1275 detskiy sad kombinirovannogo vida s yaselnymi gruppami,
sadik,Детский сад,1276 detskiy sad,1276 detskiy sad,
sadik,Детский сад,1277 detskiy sad kombinirovannogo vida s logopedicheskimi gruppamm,1277 detskiy sad kombinirovannogo vida s logopedicheskimi gruppamm,
sadik,Детский сад,1278 detskiy sad kombinirovannogo vida dlya detey s zaderzhkoy psihicheskogo razvitiya s yaselnymi,1278 detskiy sad kombinirovannogo vida dlya detey s zaderzhkoy psihicheskogo razvitiya s yaselnymi,
sadik,Детский сад,1279 detskiy sad,1279 detskiy sad,
sadik,Детский сад,1280 detskiy sad s yaselnymi gruppami,1280 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1280 detskiy sad s yaselnymi i logopedicheskimi gruppami,1280 detskiy sad s yaselnymi i logopedicheskimi gruppami,
sadik,Детский сад,1281 detskiy sad kombinirovannogo vida dlya detey s zaderzhkoy psihicheskogo razvitiya s yaselnymi,1281 detskiy sad kombinirovannogo vida dlya detey s zaderzhkoy psihicheskogo razvitiya s yaselnymi,
sadik,Детский сад,1282 detskiy sad,1282 detskiy sad,
sadik,Детский сад,1283 detskiy sad s yaselnymi gruppami,1283 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1284 detskiy sad,1284 detskiy sad,
sadik,Детский сад,1286 detskiy sad kompensiruuschego vida dlya detey s narusheniem zreniya,1286 detskiy sad kompensiruuschego vida dlya detey s narusheniem zreniya,
sadik,Детский сад,1288 detskiy sad kompensiruuschego vida logopedicheskiy,1288 detskiy sad kompensiruuschego vida logopedicheskiy,
sadik,Детский сад,1289 detskiy sad kombinirovannogo vida s logopedicheskimi i yaselnymi gruppami,1289 detskiy sad kombinirovannogo vida s logopedicheskimi i yaselnymi gruppami,
sadik,Детский сад,1290 detskiy sad kombinirovannogo vida,1290 detskiy sad kombinirovannogo vida,
sadik,Детский сад,1296 detskiy sad,1296 detskiy sad,
sadik,Детский сад,1297 detskiy sad,1297 detskiy sad,
sadik,Детский сад,1298 detskiy sad kruglosutochnyy protivotuberkuleznyy,1298 detskiy sad kruglosutochnyy protivotuberkuleznyy,
sadik,Детский сад,13 chipollino detskiy sad,13 chipollino detskiy sad,
sadik,Детский сад,13 detskiy sad,13 detskiy sad,
sadik,Детский сад,13 detskiy sad 8395,13 detskiy sad 8395,
sadik,Детский сад,13 detskiy sad centr razvitiya rebenka,13 detskiy sad centr razvitiya rebenka,
sadik,Детский сад,13 detskiy sad centr razvitiya rebenka 4895,13 detskiy sad centr razvitiya rebenka 4895,
sadik,Детский сад,13 klenok detskiy sad,13 klenok detskiy sad,
sadik,Детский сад,13 ladushki detskiy sad,13 ladushki detskiy sad,
sadik,Детский сад,13 topolek detskiy sad 7648,13 topolek detskiy sad 7648,
sadik,Детский сад,13 ulybka detskiy sad centr razvitiya rebenka,13 ulybka detskiy sad centr razvitiya rebenka,
sadik,Детский сад,130 detskiy sad,130 detskiy sad,
sadik,Детский сад,1303 detskiy sad,1303 detskiy sad,
sadik,Детский сад,1303 detskiy sad kombinirovannogo vida logopedicheskiy,1303 detskiy sad kombinirovannogo vida logopedicheskiy,
sadik,Детский сад,1304 detskiy sad s yaselnymi gruppami,1304 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1305 detskiy sad kombinirovannogo vida dlya detey s narusheniem zreniya,1305 detskiy sad kombinirovannogo vida dlya detey s narusheniem zreniya,
sadik,Детский сад,1307 detskiy sad,1307 detskiy sad,
sadik,Детский сад,1308 detskiy sad,1308 detskiy sad,
sadik,Детский сад,1309 detskiy sad,1309 detskiy sad,
sadik,Детский сад,1309 detskiy sad kombinirovannogo vida logopedicheskiy,1309 detskiy sad kombinirovannogo vida logopedicheskiy,
sadik,Детский сад,1311 detskiy sad,1311 detskiy sad,
sadik,Детский сад,1311 detskiy sad kombinirovannogo vida logopedicheskiy,1311 detskiy sad kombinirovannogo vida logopedicheskiy,
sadik,Детский сад,1312 detskiy sad kombinirovannogo vida s yaselnymi gruppami,1312 detskiy sad kombinirovannogo vida s yaselnymi gruppami,
sadik,Детский сад,1312 detskiy sad s yaselnoy gruppoy,1312 detskiy sad s yaselnoy gruppoy,
sadik,Детский сад,1313 detskiy sad,1313 detskiy sad,
sadik,Детский сад,1316 detskiy sad,1316 detskiy sad,
sadik,Детский сад,1317 detskiy sad s yaselnoy i kruglosutochnoy gruppami,1317 detskiy sad s yaselnoy i kruglosutochnoy gruppami,
sadik,Детский сад,1318 detskiy sad,1318 detskiy sad,
sadik,Детский сад,1321 detskiy sad,1321 detskiy sad,
sadik,Детский сад,1321 detskiy sad ortopedicheskie i yaselnye gruppy,1321 detskiy sad ortopedicheskie i yaselnye gruppy,
sadik,Детский сад,1324 detskiy sad kombinirovannogo vida ortopedicheskiy,1324 detskiy sad kombinirovannogo vida ortopedicheskiy,
sadik,Детский сад,1326 detskiy sad s yaselnoy gruppoy,1326 detskiy sad s yaselnoy gruppoy,
sadik,Детский сад,1328 detskiy sad,1328 detskiy sad,
sadik,Детский сад,1329 detskiy sad s yaselnymi gruppami,1329 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1330 detskiy sad,1330 detskiy sad,
sadik,Детский сад,1332 detskiy sad,1332 detskiy sad,
sadik,Детский сад,1333 detskiy sad kompensiruuschego vida ortopedicheskiy,1333 detskiy sad kompensiruuschego vida ortopedicheskiy,
sadik,Детский сад,1334 detskiy sad,1334 detskiy sad,
sadik,Детский сад,1335 detskiy sad kombinirovannogo vida logopedicheskiy,1335 detskiy sad kombinirovannogo vida logopedicheskiy,
sadik,Детский сад,1337 detskiy sad logopedicheskiy,1337 detskiy sad logopedicheskiy,
sadik,Детский сад,1338 detskiy sad s logopedicheskimi i yaselnymi gruppami,1338 detskiy sad s logopedicheskimi i yaselnymi gruppami,
sadik,Детский сад,1339 detskiy sad kruglosutochnyy,1339 detskiy sad kruglosutochnyy,
sadik,Детский сад,1339 detskiy sad ortopedicheskiy,1339 detskiy sad ortopedicheskiy,
sadik,Детский сад,1340 detskiy sad logopedicheskiy,1340 detskiy sad logopedicheskiy,
sadik,Детский сад,1341 detskiy sad s yaselnymi gruppami,1341 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1343 detskiy sad,1343 detskiy sad,
sadik,Детский сад,1343 detskiy sad s logopedicheskimi gruppami,1343 detskiy sad s logopedicheskimi gruppami,
sadik,Детский сад,1345 detskiy sad fizkulturnoozdorovitelnyy,1345 detskiy sad fizkulturnoozdorovitelnyy,
sadik,Детский сад,1350 detskiy sad,1350 detskiy sad,
sadik,Детский сад,1353 detskiy sad kompensiruuschego tipa ortopedicheskiy,1353 detskiy sad kompensiruuschego tipa ortopedicheskiy,
sadik,Детский сад,1355 detskiy sad kombinirovannogo vida logopedicheskiy s yaselnymi gruppami,1355 detskiy sad kombinirovannogo vida logopedicheskiy s yaselnymi gruppami,
sadik,Детский сад,1356 detskiy sad s yaselnoy gruppoy,1356 detskiy sad s yaselnoy gruppoy,
sadik,Детский сад,1358 detskiy sad,1358 detskiy sad,
sadik,Детский сад,1358 detskiy sad kombinirovannogo vida logopedicheskiy,1358 detskiy sad kombinirovannogo vida logopedicheskiy,
sadik,Детский сад,1359 detskiy sad,1359 detskiy sad,
sadik,Детский сад,1359 detskiy sad kombinirovannogo vida s logopedicheskimi i yaselnymi gruppami,1359 detskiy sad kombinirovannogo vida s logopedicheskimi i yaselnymi gruppami,
sadik,Детский сад,1360 detskiy sad kruglosutochnyy s yaselnymi gruppami,1360 detskiy sad kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,1362 detskiy sad s logopedicheskimi i yaselnymi gruppami,1362 detskiy sad s logopedicheskimi i yaselnymi gruppami,
sadik,Детский сад,1363 detskiy sad dlya detey s narusheniem opornodvigatelnogo apparata s yaselnymi gruppami,1363 detskiy sad dlya detey s narusheniem opornodvigatelnogo apparata s yaselnymi gruppami,
sadik,Детский сад,1364 detskiy sad s yaselnymi gruppami,1364 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1365 detskiy sad kombinirovannogo vida dlya detey s narusheniem sluha s kruglosutochnymi gruppami,1365 detskiy sad kombinirovannogo vida dlya detey s narusheniem sluha s kruglosutochnymi gruppami,
sadik,Детский сад,1366 detskiy sad s yaselnymi gruppami,1366 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1367 detskiy sad s yaselnymi gruppami,1367 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1368 detskiy sad kombinirovannogo tipa logopedicheskiy,1368 detskiy sad kombinirovannogo tipa logopedicheskiy,
sadik,Детский сад,1371 detskiy sad korrekcionnyy dlya detey s zaderzhkoy psihicheskogo razvitiya,1371 detskiy sad korrekcionnyy dlya detey s zaderzhkoy psihicheskogo razvitiya,
sadik,Детский сад,1372 detskiy sad logopedicheskiy,1372 detskiy sad logopedicheskiy,
sadik,Детский сад,1374 detskiy sad,1374 detskiy sad,
sadik,Детский сад,1374 detskiy sad s yaselnymi gruppami,1374 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1375 detskiy sad s yaselnymi gruppami,1375 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1376 detskiy sad s yaselnymi gruppami,1376 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1379 detskiy sad s yaselnymi gruppami,1379 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1380 detskiy sad,1380 detskiy sad,
sadik,Детский сад,1382 detskiy sad,1382 detskiy sad,
sadik,Детский сад,1384 detskiy sad s yaselnymi gruppami,1384 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1385 detskiy sad,1385 detskiy sad,
sadik,Детский сад,1385 detskiy sad 9455,1385 detskiy sad 9455,
sadik,Детский сад,1386 detskiy sad logopedicheskiy kruglosutochnyy,1386 detskiy sad logopedicheskiy kruglosutochnyy,
sadik,Детский сад,1387 detskiy sad,1387 detskiy sad,
sadik,Детский сад,1388 detskiy sad logopedicheskiy,1388 detskiy sad logopedicheskiy,
sadik,Детский сад,1388 detskiy sad s yaselnymi gruppami,1388 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1389 detskiy sad,1389 detskiy sad,
sadik,Детский сад,1392 detskiy sad,1392 detskiy sad,
sadik,Детский сад,1392 detskiy sad s yaselnymi gruppami,1392 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1394 detskiy sad s yaselnymi gruppami,1394 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,1397 detskiy sad,1397 detskiy sad,
sadik,Детский сад,1397 detskiy sad 2735,1397 detskiy sad 2735,
sadik,Детский сад,1398 detskiy sad s yaselnymi gruppami,1398 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,14 detskiy sad centr razvitiya rebenka,14 detskiy sad centr razvitiya rebenka,
sadik,Детский сад,14 krepysh detskiy sad centr razvitiya rebenka,14 krepysh detskiy sad centr razvitiya rebenka,
sadik,Детский сад,14 oduvanchik detskiy sad,14 oduvanchik detskiy sad,
sadik,Детский сад,14 podsnezhnik detskiy sad,14 podsnezhnik detskiy sad,
sadik,Детский сад,14 ulybka detskiy sad,14 ulybka detskiy sad,
sadik,Детский сад,14 veselye zvonochki detskiy sad centr razvitiya rebenka,14 veselye zvonochki detskiy sad centr razvitiya rebenka,
sadik,Детский сад,1402 detskiy sad kombinirovannogo vida s logopedicheskimi gruppami,1402 detskiy sad kombinirovannogo vida s logopedicheskimi gruppami,
sadik,Детский сад,1403 detskiy sad s yaselnymi gruppami,1403 detskiy sad s yaselnymi gruppami,
